epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,834.361,1.53226,1.10848,1.36744,0.69467,0.74863,0.7493,0.22772,2.38396,1.38409,1.97426,0.0012608,0.0012608,0.0012608
114,842.477,1.52812,1.13713,1.39024,0.7518,0.77049,0.79701,0.30329,2.09065,1.17062,1.70387,0.0012542,0.0012542,0.0012542
115,850.246,1.50513,1.1195,1.38343,0.71508,0.78825,0.77557,0.25968,2.13153,1.21156,1.77962,0.0012476,0.0012476,0.0012476
116,858.138,1.53642,1.119,1.39151,0.73322,0.78825,0.80208,0.3269,1.95275,1.16173,1.59754,0.001241,0.001241,0.001241
117,865.336,1.497,1.10796,1.38307,0.70636,0.80514,0.80548,0.31179,2.02126,1.0764,1.64299,0.0012344,0.0012344,0.0012344
118,873.325,1.50182,1.12464,1.36835,0.74238,0.78005,0.7908,0.30238,1.98157,1.2264,1.62142,0.0012278,0.0012278,0.0012278
119,879.549,1.47319,1.09812,1.37883,0.71469,0.79733,0.80283,0.28738,2.17638,1.1361,1.78388,0.0012212,0.0012212,0.0012212
120,886.603,1.51548,1.1079,1.3624,0.70094,0.7541,0.75517,0.23529,2.34283,1.26597,1.9665,0.0012146,0.0012146,0.0012146
121,894.81,1.49495,1.08302,1.38141,0.73939,0.80738,0.81589,0.31076,2.0249,1.13984,1.62185,0.001208,0.001208,0.001208
122,901.536,1.48353,1.09749,1.37686,0.73898,0.80601,0.80985,0.34523,1.91198,1.17553,1.59088,0.0012014,0.0012014,0.0012014
123,909.861,1.47938,1.09671,1.36363,0.74386,0.76776,0.78545,0.2574,2.22432,1.10865,1.7872,0.0011948,0.0011948,0.0011948
124,916.644,1.49213,1.10516,1.37556,0.73377,0.77565,0.78816,0.29697,2.1255,1.01482,1.6925,0.0011882,0.0011882,0.0011882
125,924.725,1.48054,1.12244,1.36426,0.74128,0.8298,0.82579,0.38422,1.82352,1.17589,1.54074,0.0011816,0.0011816,0.0011816
126,931.87,1.46299,1.09154,1.36545,0.73412,0.8185,0.82041,0.31494,2.07389,1.13483,1.71216,0.001175,0.001175,0.001175
127,938.806,1.47835,1.06219,1.33133,0.74596,0.81421,0.829,0.31407,2.13538,1.09384,1.76216,0.0011684,0.0011684,0.0011684
128,945.698,1.50621,1.09222,1.39645,0.74276,0.74727,0.78575,0.27265,2.21344,1.18742,1.80995,0.0011618,0.0011618,0.0011618
129,952.344,1.48839,1.08067,1.37307,0.76376,0.81011,0.83787,0.38309,1.79172,1.03444,1.4975,0.0011552,0.0011552,0.0011552
130,959.657,1.43085,1.04959,1.334,0.77379,0.79442,0.83637,0.42237,1.68288,1.07122,1.44647,0.0011486,0.0011486,0.0011486
131,967.039,1.47031,1.11312,1.3694,0.74406,0.81418,0.8305,0.32413,2.06099,1.01317,1.66054,0.001142,0.001142,0.001142
132,973.832,1.47592,1.07069,1.35431,0.74752,0.81702,0.82563,0.34522,1.97356,1.04038,1.59936,0.0011354,0.0011354,0.0011354
133,982.009,1.48523,1.08714,1.36216,0.74813,0.79781,0.81427,0.34027,1.91759,1.13313,1.5826,0.0011288,0.0011288,0.0011288
134,989.222,1.49392,1.10636,1.38572,0.72977,0.81284,0.81424,0.3123,2.07912,1.0623,1.70585,0.0011222,0.0011222,0.0011222
135,997.367,1.51215,1.10807,1.37698,0.75953,0.79098,0.81606,0.35109,1.91251,1.02898,1.54782,0.0011156,0.0011156,0.0011156
136,1003.89,1.4542,1.08355,1.36244,0.74231,0.83035,0.83959,0.35575,1.90918,1.10549,1.54741,0.001109,0.001109,0.001109
137,1010.78,1.46069,1.0694,1.37361,0.74826,0.82431,0.82192,0.31678,2.00046,1.0298,1.60204,0.0011024,0.0011024,0.0011024
138,1018.82,1.47331,1.064,1.34498,0.74132,0.78962,0.82103,0.38056,1.7951,1.10225,1.46613,0.0010958,0.0010958,0.0010958
139,1025.85,1.44574,1.04678,1.3313,0.75698,0.80191,0.82606,0.3873,1.80909,1.0039,1.46881,0.0010892,0.0010892,0.0010892
140,1033.2,1.52015,1.08781,1.37458,0.74888,0.80663,0.83657,0.43241,1.60684,0.92887,1.40039,0.0010826,0.0010826,0.0010826
141,1040.38,1.46662,1.07519,1.36261,0.74039,0.82988,0.82889,0.36167,1.85371,1.01401,1.52807,0.001076,0.001076,0.001076
142,1047.94,1.48703,1.08328,1.33421,0.76894,0.78195,0.81913,0.31322,2.09061,1.07329,1.7497,0.0010694,0.0010694,0.0010694
143,1055.3,1.44035,1.06493,1.34951,0.7521,0.84153,0.84815,0.35693,1.97287,1.02392,1.66837,0.0010628,0.0010628,0.0010628
144,1062.44,1.4626,1.07639,1.33213,0.75279,0.81831,0.83184,0.34946,1.97609,1.04803,1.6682,0.0010562,0.0010562,0.0010562
145,1069.6,1.4552,1.07329,1.35528,0.73728,0.81148,0.82637,0.34369,2.00171,1.16063,1.66061,0.0010496,0.0010496,0.0010496
146,1078.1,1.45684,1.0517,1.34681,0.76482,0.79508,0.84544,0.42177,1.69081,0.91194,1.40111,0.001043,0.001043,0.001043
147,1084.74,1.45665,1.06547,1.37071,0.75419,0.78962,0.82454,0.33584,1.99531,1.02283,1.6333,0.0010364,0.0010364,0.0010364
148,1092.1,1.45172,1.03578,1.37091,0.72692,0.79235,0.81072,0.30711,2.16604,1.06347,1.7482,0.0010298,0.0010298,0.0010298
149,1099.13,1.43385,1.04324,1.33913,0.75285,0.81562,0.80132,0.27964,2.24684,1.13064,1.85698,0.0010232,0.0010232,0.0010232
150,1106.57,1.47134,1.06222,1.34384,0.75105,0.82839,0.83365,0.35836,1.98576,1.10116,1.62742,0.0010166,0.0010166,0.0010166
151,1115.03,1.46724,1.04419,1.34037,0.75998,0.81694,0.8362,0.4048,1.74982,1.03906,1.43935,0.00101,0.00101,0.00101
152,1121.92,1.45171,1.0406,1.36389,0.75636,0.81852,0.84727,0.40361,1.80522,1.00466,1.47106,0.0010034,0.0010034,0.0010034
153,1129.61,1.45156,1.0537,1.35906,0.77694,0.80894,0.84054,0.36858,1.97461,0.97929,1.61982,0.0009968,0.0009968,0.0009968
