epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,1128.14,1.25339,0.85932,1.10534,0.7963,0.86749,0.88323,0.56634,1.25694,0.86653,1.0608,0.000944,0.000944,0.000944
162,1134.38,1.23951,0.86173,1.09591,0.81773,0.84836,0.89196,0.57028,1.25543,0.71649,1.05546,0.0009374,0.0009374,0.0009374
163,1141.32,1.27428,0.87273,1.0929,0.7819,0.86066,0.88654,0.54028,1.36002,0.7995,1.09829,0.0009308,0.0009308,0.0009308
164,1148.05,1.22593,0.86068,1.09401,0.80125,0.86464,0.88772,0.54181,1.32922,0.80129,1.0856,0.0009242,0.0009242,0.0009242
165,1154.66,1.26618,0.87186,1.10236,0.81216,0.86066,0.89129,0.57307,1.20181,0.72495,1.03608,0.0009176,0.0009176,0.0009176
166,1161.25,1.23483,0.84546,1.07833,0.80615,0.85215,0.89063,0.55848,1.29527,0.75071,1.06758,0.000911,0.000911,0.000911
167,1167.49,1.24305,0.85756,1.09528,0.79907,0.85246,0.89256,0.58574,1.18692,0.74113,1.02737,0.0009044,0.0009044,0.0009044
168,1174.91,1.23103,0.85224,1.0866,0.80179,0.85654,0.89698,0.58981,1.21516,0.75715,1.03721,0.0008978,0.0008978,0.0008978
169,1181.26,1.22126,0.82917,1.07677,0.8234,0.83607,0.89286,0.56186,1.28754,0.75254,1.06245,0.0008912,0.0008912,0.0008912
170,1187.56,1.24295,0.86459,1.09921,0.7973,0.84366,0.87685,0.54307,1.35395,0.85771,1.08628,0.0008846,0.0008846,0.0008846
171,1194.43,1.22737,0.84253,1.08851,0.8088,0.83794,0.88863,0.58864,1.17361,0.74594,1.02789,0.000878,0.000878,0.000878
172,1200.93,1.23609,0.84302,1.08355,0.80024,0.84278,0.88987,0.57087,1.26326,0.71104,1.05454,0.0008714,0.0008714,0.0008714
173,1208.11,1.23874,0.85881,1.08837,0.81766,0.84538,0.88353,0.57339,1.22357,0.80739,1.04607,0.0008648,0.0008648,0.0008648
174,1214.18,1.22468,0.8334,1.09213,0.80817,0.85792,0.89054,0.58028,1.21757,0.73513,1.04547,0.0008582,0.0008582,0.0008582
175,1221.5,1.24811,0.84764,1.08289,0.83224,0.83743,0.89482,0.60119,1.16635,0.6862,1.02181,0.0008516,0.0008516,0.0008516
176,1228.03,1.25413,0.85026,1.09675,0.82559,0.84715,0.897,0.59976,1.13576,0.69964,1.01329,0.000845,0.000845,0.000845
177,1233.94,1.22971,0.82185,1.09099,0.8085,0.85519,0.88904,0.5862,1.15651,0.73526,1.02135,0.0008384,0.0008384,0.0008384
178,1241.05,1.2245,0.82023,1.08105,0.80615,0.86066,0.8938,0.59121,1.2095,0.69262,1.03964,0.0008318,0.0008318,0.0008318
179,1248.3,1.23798,0.83444,1.08337,0.82027,0.85246,0.89626,0.5886,1.19381,0.74244,1.02964,0.0008252,0.0008252,0.0008252
180,1254.85,1.23297,0.83992,1.08566,0.80124,0.85929,0.89389,0.58193,1.21767,0.73252,1.04055,0.0008186,0.0008186,0.0008186
181,1261.51,1.22348,0.83521,1.09393,0.7981,0.86749,0.89611,0.58454,1.20738,0.75818,1.04099,0.000812,0.000812,0.000812
182,1267.88,1.21621,0.80844,1.07736,0.81868,0.8388,0.89126,0.56407,1.26082,0.72011,1.04933,0.0008054,0.0008054,0.0008054
